################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2024-06-15 22:30:18 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2024-06-15 18:49:30", "1285358", "108.142.155.132:3333", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/108.142.155.132", "Evilginx EvilGoPhish,MICROSOFT-CORP-MSN-AS-BLOCK", "0", "drb_ra"
"2024-06-15 18:49:00", "1285357", "124.222.164.235:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/124.222.164.235", "Supershell,TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited", "0", "drb_ra"
"2024-06-15 18:48:09", "1285356", "1.161.70.172:443", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "", "50", "https://search.censys.io/hosts/1.161.70.172", "HINET Data Communication Business Group,Qakbot", "0", "drb_ra"
"2024-06-15 18:47:20", "1285355", "15.164.161.42:4443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "", "50", "https://search.censys.io/hosts/15.164.161.42", "AMAZON-02,Havoc", "0", "drb_ra"
"2024-06-15 18:20:22", "1285354", "http://196844cm.n9shteam1.top/pollLongpollasyncdleUploads.php", "url", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "None", "DCRat", "0", "abuse_ch"
"2024-06-15 18:15:19", "1285353", "45.137.22.67:55615", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "None", "RedLineStealer", "0", "abuse_ch"
"2024-06-15 17:35:21", "1285352", "3.124.142.205:15683", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2024-06-15 17:35:20", "1285351", "18.158.249.75:15683", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2024-06-15 17:35:17", "1285350", "3.125.102.39:15683", "ip:port", "botnet_cc", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "100", "None", "NjRAT", "0", "abuse_ch"
"2024-06-15 16:18:36", "1285349", "487581e26f44dc342b13f83a424a7d0b", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:35", "1285348", "553e372ef331a9891f8cada32625bd6491cbd427f1a2a6ad62cd1472ec3f23a0", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:34", "1285347", "f63e3fdfa598322bd2ededb12a2c272182824990", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:33", "1285346", "d93464a7221a0ed0a32727fa4da12b73", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:32", "1285345", "12a29e494304d14124da435bedbe76cf0b10ddee2e0935adf828687a185ce912", "sha256_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:30", "1285343", "35f49ae7af6b0396af39f7fafc574373", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:30", "1285344", "fda03ee3b046c8ebe0e8eef5a0f8351ecdffaa64", "sha1_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:29", "1285342", "200b4bbd25657a3c94e568e04b9b6417d4640a7f0748de8ec9fde721810c7bd4", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:28", "1285341", "66d6f87f587375b4ed11282774044582f75ea234", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:27", "1285339", "5b9048d6e4a6f65fa2913d2c16e22c4c603cbbed7d4a4aa0b6ffafe22b2c55f9", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:27", "1285340", "f5f9f9816c6df0f3e77d2c7dc06d3870", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:25", "1285338", "64b538270f5d509737e86191ccae8c388da58a7f", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:24", "1285337", "2a27295081e9c2b7e02815fd6fc556ec", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:23", "1285336", "e7a51ba6d041799ace8911987f7fd9b77d9ef583305eb23038d4a7f20a1b2beb", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:21", "1285334", "c3777e495958d906c0272854efa1f839", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:21", "1285335", "6e5eea454ec5e628f38dff07e4ce0afcdf0d2d09", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:20", "1285333", "a20de7e7bbef09ebed3d040adaa6c7c896129cbf3a2d2b0286e84490c57240a7", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:18", "1285331", "06e150b7b00941b0998fbbd1061b4740", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:18", "1285332", "2ce114d84e22839f13e4100380d89641ed536dc2", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:17", "1285330", "b85661c82d5498736bf7f61a29914eb819b9a61470c2fbbd6b71aa5f7fa496dd", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:15", "1285328", "0c1b8d8d00d578c844a14875fb7599d3", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:15", "1285329", "fd00676430e5f4c107faee2173a83872ed989837", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:14", "1285327", "3fa6ddcabcb03763ef1887117e16ebdf0553a1cc2a16b58bdecaba0735d4e60a", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:12", "1285325", "fdd425aebddb3239f86b601c49f0c2c5", "md5_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:12", "1285326", "863f7b4b56908cb442ca705be7df48f3c96bf46b", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:11", "1285324", "3f7b6ae36e2853daac63bee95b2cc381b60f5dc381edad5d5648b8f7e35e61b0", "sha256_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:09", "1285322", "bc4e4a2d31230b6d18d4ed243adcc81f", "md5_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:09", "1285323", "3584eb9aa78d1f330dc08b00030e83170091af19", "sha1_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:08", "1285321", "d21f68ce2dbaf3800a544cd27f3d5a5f8994d92caa82e6628f7f2686d0f100fd", "sha256_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:06", "1285319", "ee89f7922a4ccc1147e7c427c832a35a", "md5_hash", "payload", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:06", "1285320", "e9f5dc27eaffe671b5e7fb980469884ac422a16b", "sha1_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:05", "1285318", "acb615b72532d8020f1fa9afa65c44bd67caa1ec83f39f4b029287e70c344d0b", "sha256_hash", "payload", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:03", "1285316", "16d52786d50d7c0bad6ef837ec04aa3c", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:03", "1285317", "573708eaf5ea90720c55c54e0dba672a18bc0d32", "sha1_hash", "payload", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:02", "1285315", "b108df3575c8f9c77577486a92b52fe55bfb6508acca68b22250d8e1fc0494fb", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:00", "1285313", "bf9116fe07ed0b6ddc6c7cb0f7ae3fe3", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:18:00", "1285314", "ffa63681d10949806d3a8de68610460271062ffe", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:59", "1285312", "981591b563a2a66e3f5b41c7c1685b6261336890677965eb6b4e302bc41fe571", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:57", "1285310", "ae1cb508b5b0756555053d723247154e", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:57", "1285311", "c9c8337faadd368e89c47101bf606267c7b5e6ab", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:56", "1285309", "6730feb98ed174bb29d7794087978aada0736b1abdec525e57672a7ba5e06f8b", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:54", "1285307", "62b5ca4a4a2fce8e234d783ce808220e", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:54", "1285308", "e57e26700132b29b3a7fc49210a639477e39baee", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:53", "1285306", "cb6953fa469deb5c60128850c83577fbfecd335f48bfb8680445db67879c7dc2", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:51", "1285304", "1d3a32909de7256112d4472c5b93b62d", "md5_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:51", "1285305", "2c75049f664bccc286a8f359ec8f8db8189e7e25", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:50", "1285303", "d21c1dae567563d5e9bd69de0eaa4822b5274fb9ccf5026b2c2b0adaaed5cf3b", "sha256_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:48", "1285301", "e9242bf7180e09268366abcc82bca082", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:48", "1285302", "8d4f2768136f0a65c8f3d65ab8e29deb39503fe9", "sha1_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:47", "1285300", "d6307f8852ea33aeb9c75d3313bb3cc047c4ef53029f3af6fe34f914e4999945", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:45", "1285298", "5b3b12934e1317b5b1b86b0950d1956c", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:45", "1285299", "3fbb06f30057a12341da2dbc8646b49a42abbb1f", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:44", "1285297", "458181628f771015a0e20679d91fe85b34345610e303bfc2f912b84fb3dc6e1a", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:42", "1285295", "fadf5f5ca171a43609aa3fc48be3cdff", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:42", "1285296", "098b2eecf841cefd12a45acc858a4fd25e4d28bb", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:41", "1285294", "1e4e053fbd54a639263a210fd950798697dc6d794e83b5d22ffd8a9a20f302d5", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:39", "1285292", "076a37e4c2b4c170098f5d892b928114", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:39", "1285293", "7e1ff00d54798a37707803a618fd643785621d10", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:38", "1285291", "f1eab71c6163bd6804c4d6427187252e49779dff8c0a58a176bb252e6f55c694", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:36", "1285289", "972078c59e012ab3646790b3227b3101", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:36", "1285290", "f11c69ee2d79329b1af7048884731e6aad507db4", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:35", "1285288", "a63282f61da56f276a230da6556d105168b94e652b560b1a7193244b29be9829", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:34", "1285287", "9ea78ce1de37216141166330012fc79ed7b3b603", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:33", "1285285", "53973a6e2608fd874d226dc0fee6b01640282f1d3a6f62000be3e2d5bab605a4", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:33", "1285286", "23e889a96c510564b792c25a56264339", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:31", "1285284", "6ce5510afdb2f6f0b4ceade4526c76c8884bb344", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:30", "1285282", "fa0e6df3a11cbc22eec4ad28f365968b15ce6bc35c686653b5786eecb4a8a91a", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:30", "1285283", "5ba8d76b5819ca6c221002e36120dd83", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:28", "1285281", "cdc2bd179ced9f8cf82183dd7a7f82b796d27c95", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:27", "1285279", "7ece36a08ac1adc066aa6744abfcdef371aef199198a5c912d029d58b7fbd8f9", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:27", "1285280", "eb083f32e116fa593f695e4e87782b25", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:25", "1285278", "37ba5ae08b28bde975619da08f4acd6c0c619a89", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:24", "1285276", "55166645f6596044bfa732a171da3b27a25ec74efc2ca66fed87b7c236da7311", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:24", "1285277", "1924d6f7e0b45c4567c57f5090401ec3", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:22", "1285275", "c0da952791eaec1357ad01d0fb4d980ac1ad5774", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:21", "1285273", "871efa2a77a7c7e2ce8ebef89560a49a4a000290d63501c67e1692199500b48e", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:21", "1285274", "6a77f4f02b896e9223cb51001cc2343a", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:19", "1285272", "31f339b81ddc63d8d6337c913d34196619b6a169", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:18", "1285270", "56c3233b993473770a5c0694a2073742bf11faa877442c04d23db63a82921549", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:18", "1285271", "aa3e1754c6bfcbdfdac08d0507d8cef2", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:16", "1285269", "99c66efe20dd8f2b8f346b2405f96e632903909f", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:15", "1285267", "d6fbec3011306520d888e0a3f8e91b982cd10ee0b711970197ed2d05433bb3ed", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:15", "1285268", "97f60a83a6a9a2507eb6fb3175a03804", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:13", "1285266", "d7efc2bf9f0c63b8259cbb1be7739bcc36b9a44d", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:12", "1285265", "39aed2889e0f48187fcae74bf1b1d997", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:11", "1285264", "4eb63261714066b4a7be6d4692f4d7ea1a7a290250113e6497526e551e6d53ac", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:10", "1285263", "940f41ce3bb77948f37f66f69a8fa41ffd5bc67c", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:09", "1285262", "97ac9a9c06f656d1daf9b579cf7aeb38", "md5_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:08", "1285261", "5fd0197fa9d5ee9a0ec37c4faec0f1223a693097039b3c07cecc4caa66e5e9e2", "sha256_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:07", "1285260", "60b6b47fd981afb55510c08652600892fcd1e46f", "sha1_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:06", "1285259", "12af9b9f6b959ff3e485f920791a3f2b", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:05", "1285258", "c83b397d726a68cb69486d1c7501a83c8970cdda87f53553d7614f58023c7f87", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:04", "1285257", "b6254799f197b6e0e0d1a7d6b007295a3d89bf99", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:03", "1285256", "18f7854fe807cd2b3fceb1b3744e43e0", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:02", "1285255", "d18d1a6d34a410c5f84ce2956dae5e7da524def75e787d882eb23d361f0af341", "sha256_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:01", "1285254", "4970ccd617a871a017ea8de886ce5a8009f69ae3", "sha1_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:17:00", "1285253", "937784485869bc97b6e2b14e994723d3", "md5_hash", "payload", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:59", "1285252", "d7dc25e8d2a60f5d88c5731fcff3231f4246e3c0791c06fe9c54bed27ea61097", "sha256_hash", "payload", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:57", "1285251", "5d026a2d5f4ad872ed4802a401374dcc4f0712b6", "sha1_hash", "payload", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:56", "1285250", "feef5b22e42e719206e0a88510fee2b7", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:55", "1285249", "a6de2fb64c5ce5e477269af9f9482f0447eedc42ce21e60cf288254486d3219e", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:53", "1285247", "03fdad9a78b21dd0ab4417faba3f3c16", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
