first_seen_utc,ioc_id,ioc_value,ioc_type,threat_type,fk_malware,malware_alias,malware_printable,last_seen_utc,confidence_level,reference,tags,anonymous,reporter
2024-06-05 15:51:24, 1279347, fccf2be42bab41f3d1f8bb7778765729cdf5ed10a0bd65871ba3bd2b827c2402, sha256_hash, payload, win.nimgrabber, None, NimGrabber, , 95, None, None, 0, Grim
2024-06-05 15:51:21, 1279344, 08cdc9e60803ba426c8fe8a281fcedc8c9990d8cc3b706eb613f34cbaeb23bf0, sha256_hash, payload, win.lokipws, Burkina,Loki,LokiBot,LokiPWS, Loki Password Stealer (PWS), , 95, None, None, 0, Grim
2024-06-05 15:51:18, 1279341, 677ea36839a62978a2484167fb3c720deeb3dba911988b98264c7077222a628a, sha256_hash, payload, win.gcleaner, None, GCleaner, , 95, None, None, 0, Grim
2024-06-05 15:51:14, 1279338, 4315455408e0e3110b73387f1e29c697d9b0af676ebd24dd73047331eff2895f, sha256_hash, payload, win.gcleaner, None, GCleaner, , 95, None, None, 0, Grim
2024-06-05 15:51:11, 1279335, a4125660bc7eacca3f52f76caef4dd28ff5e08b41a28d853b8cac67ef6f723c3, sha256_hash, payload, win.vidar, None, Vidar, , 95, None, None, 0, Grim
2024-06-05 15:51:09, 1279332, eed16fcecd583ffe26a401d9db3a7128fdf5e9e76cc35087b626542c527a142a, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:51:06, 1279329, 5cd0c636ee416e8a503cc97c659eb77cbd0a0ac831b7b9faa850c62b55cdb37a, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:51:03, 1279326, 1b84f3e95ebee821b17c472f1c9037811e685245f339d1383ca614618b46e890, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:59, 1279323, 846c3ade72d5ad1e20300c79208baa28d18114343c719856649406eef3b8d4e2, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:56, 1279320, 919d36435d62d011a2a010fe544e22c40f85987ad1d286a859a3b526a949a9bb, sha256_hash, payload, win.remcos, RemcosRAT,Remvio,Socmer, Remcos, , 95, None, None, 0, Grim
2024-06-05 15:50:53, 1279317, 6471b244c80aa0b48201013b69f1b195805946cd3b55282499bcc87dff650856, sha256_hash, payload, win.masslogger, None, MASS Logger, , 95, None, None, 0, Grim
2024-06-05 15:50:50, 1279314, 310cb005c21c57556ce727e947b156d61715adea6d73c342902c8620f287643d, sha256_hash, payload, win.lokipws, Burkina,Loki,LokiBot,LokiPWS, Loki Password Stealer (PWS), , 95, None, None, 0, Grim
2024-06-05 15:50:47, 1279311, 584c91693287a0d6c66f27a8c0f1841aad3368bc48b9d36b1088548f9f370032, sha256_hash, payload, win.strelastealer, None, StrelaStealer, , 95, None, None, 0, Grim
2024-06-05 15:50:44, 1279308, 9806d3ef46ca4ff43aa761d7748c3c3963f350573abcc52574a333fd89a28bc5, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:41, 1279305, e9d0af516a8d65649c6850b69ff15e65cba280f8d44dbc505882dd16cf922320, sha256_hash, payload, win.ave_maria, AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria, Ave Maria, , 95, None, None, 0, Grim
2024-06-05 15:50:38, 1279302, b60dc12833110098f5eec9a51749d227db7a12d4e91a100a4fd8815695f1093f, sha256_hash, payload, win.konni, None, Konni, , 95, None, None, 0, Grim
2024-06-05 15:50:35, 1279299, f562e16a4f289ff1cb6f1936667aa1c52cc567fec556161ed5fde5a3d3be63b3, sha256_hash, payload, win.konni, None, Konni, , 95, None, None, 0, Grim
2024-06-05 15:50:32, 1279296, 174f1e0c65001b227383b46568b084cdf4fc450485c7363a7ff77bf1ee218652, sha256_hash, payload, win.konni, None, Konni, , 95, None, None, 0, Grim
2024-06-05 15:50:29, 1279293, c1d34d27db8d0bb51d5438f37cbcb89ad1944c651bcab3db8c7680afbb597feb, sha256_hash, payload, win.redline_stealer, RECORDSTEALER, RedLine Stealer, , 95, None, None, 0, Grim
2024-06-05 15:50:26, 1279290, 93382046a43be515add487687d2cb5b7eff30739860451ca8004aefece5de380, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:23, 1279287, c979400b5280152c72bcd58f77763c4507bb7c39adaec5386d2ab6f96d7f8bc2, sha256_hash, payload, win.gcleaner, None, GCleaner, , 95, None, None, 0, Grim
2024-06-05 15:50:19, 1279284, 44cf26d4eda3a4366204a89842a433c77e44184db6bf2c00a3547288a73d4792, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:16, 1279281, b8f56d3f8d37ea702b4ce3b8be7cbe92af2fc98e9ffd7449addb4f6285cd9641, sha256_hash, payload, win.redline_stealer, RECORDSTEALER, RedLine Stealer, , 95, None, None, 0, Grim
2024-06-05 15:50:11, 1279278, c5bec757bbcb8ba9a7b84d27b3d34717c289a5000d4b3fe307937719edfd243c, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:50:06, 1279275, fcc73e0f15f5ea39a9683a4e545263ce548278650beb4c4c36db3fd443133fdb, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:50:00, 1279272, 0e7a378b14d45a01c31a3de6198273f1837ec450d2a9a457432896e1311023a6, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:57, 1279269, 148dcf776ff05612d19143826d1fc89ece4ec0c7297d6b46237f6136fdfdf91f, sha256_hash, payload, win.remcos, RemcosRAT,Remvio,Socmer, Remcos, , 95, None, None, 0, Grim
2024-06-05 15:49:54, 1279266, c703d36083dc0970b61c6fb92d62e647562f98dbcb33b250233dad13139f41a9, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:47, 1279263, 1d35b53627b9396085f54207bc8ab8dab7b6801244b879cfb7bc40d91f51046f, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:49:44, 1279260, 1e92ce270bd25ae6af07ddc94783f25a45ed6aa34572b9dd524de751fcc8640e, sha256_hash, payload, win.redline_stealer, RECORDSTEALER, RedLine Stealer, , 95, None, None, 0, Grim
2024-06-05 15:49:41, 1279257, d1c5d3c01511739e19ab7d4bf297aa0c8e653072f8f63292f9688439f0bf2c2d, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:49:38, 1279254, 91b7765be6726790fa6eb37d5b30131f928fbb334a58e4fa6ef7b7ee0d7ce8f2, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:35, 1279251, 7bda092c2922048ff63361be4df77902916d25b5314c7943fce4446dcfeb2104, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:32, 1279248, a978a120fdea37cae47ca6c69f77ff102bf5386fd6f3d0c7c9161d39bc6e5e8c, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:28, 1279245, c61226f090c407221b3a3342ae909ddbac1fa1e0072a7d5248ca3d4fb57c7e35, sha256_hash, payload, win.jlorat, None, JLORAT, , 95, None, None, 0, Grim
2024-06-05 15:49:24, 1279242, dea60f697c897280a8b7cc247fbf0a1ee789d3eac9914688a32a9f7ddeb9135a, sha256_hash, payload, win.zgrat, None, zgRAT, , 95, None, None, 0, Grim
2024-06-05 15:49:21, 1279239, f0bef55fabdb1a1e354e26b86385f9e10a2399b79c7523aaccc9bc40175df58e, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:18, 1279236, c729e3aabe005da74d80b5493ff5d1291ebb4a054f65256b073a2d179c1b71ce, sha256_hash, payload, win.remcos, RemcosRAT,Remvio,Socmer, Remcos, , 95, None, None, 0, Grim
2024-06-05 15:49:15, 1279233, 433d714046433a609b8aada48d6d50bb47a3f6a840932c559b2f0b71004f4479, sha256_hash, payload, win.sigloader, None, SigLoader, , 95, None, None, 0, Grim
2024-06-05 15:49:12, 1279230, de44f5af123dc9b2403aabf42d4cfec703d6a42354e373a00d8d33a03be979d1, sha256_hash, payload, win.sigloader, None, SigLoader, , 95, None, None, 0, Grim
2024-06-05 15:49:09, 1279227, 1b6304388826ef0f3c826c75afbe4ff571562dae466726e8d25cc93afb22ffa0, sha256_hash, payload, win.sigloader, None, SigLoader, , 95, None, None, 0, Grim
2024-06-05 15:49:06, 1279224, 6305683c82227f88452f652423871426259657f45fc89ad8802b3e92b49e0380, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:49:02, 1279221, 4dfd05f5b0411644b659198b2356e5472dc815f580604c565f7842bdec10a0c6, sha256_hash, payload, win.asyncrat, None, AsyncRAT, , 95, None, None, 0, Grim
2024-06-05 15:48:59, 1279218, 1a0067c5d8262e8dd2edc0a717652b06c9669ce7265fe46578bac1ccd4698746, sha256_hash, payload, win.redline_stealer, RECORDSTEALER, RedLine Stealer, , 95, None, None, 0, Grim
2024-06-05 15:48:56, 1279215, 1b7c17d88f97a207788e17ff596924b12b37bdcc4933d033ba0d0c4402e96d0f, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-05 15:48:53, 1279212, ada7da22492789ee997ef13ba11155dd4b7c3e4087b7efe5963a56cf3de2f7eb, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-05 15:48:49, 1279209, 48f18ae61538c79d3d5ab7663c621b6d08e0f6413d6c7c13b10dc12a7c6027cf, sha256_hash, payload, win.asyncrat, None, AsyncRAT, , 95, None, None, 0, Grim
2024-06-05 15:48:46, 1279206, 5eef5607e73cbe3b62c0c4adf6ea924acc471de57e86f3f0b66fe8320d3fcdc9, sha256_hash, payload, win.asyncrat, None, AsyncRAT, , 95, None, None, 0, Grim
2024-06-05 15:48:42, 1279203, 22468ceb0f9991c618e4d682d304b195a65e60a6f507629561106ed815b81f3b, sha256_hash, payload, win.gcleaner, None, GCleaner, , 95, None, None, 0, Grim
2024-06-07 11:05:01, 1283151, acba553d42b295ea8dfdc96250fe2448b98647502c1c2ccc29a142f1d5ed1e29, sha256_hash, payload, unknown, None, Unknown malware, , 100, , CleanupLoader, 0, NDA0E
2024-06-10 13:34:51, 1283685, c4a9ef7db9783334e07106fb671d5e27e52285b18182a8c77103b699c8edf8a0, sha256_hash, payload, win.dbatloader, ModiLoader,NatsoLoader, DBatLoader, , 100, https://www.virustotal.com/gui/file/c4a9ef7db9783334e07106fb671d5e27e52285b18182a8c77103b699c8edf8a0/community, None, 0, kamil_kicka
2024-06-11 15:51:55, 1283818, 673e868cb19ea890ef69957e11d08b95d761957623c36a5e3396804e7685bb44, sha256_hash, payload, unknown, None, Unknown malware, , 100, , KoiLoader, 0, NDA0E
2024-06-11 15:51:38, 1283800, 993b27eb1194b953d2e9f83a19446241d75cadf11f11a126be273e4aba40e159, sha256_hash, payload, jar.qrat, Quaverse RAT, QRat, , 100, , qrat,Quaverse,Quaverse RAT,QuaverseRAT, 0, NDA0E
2024-06-14 13:58:53, 1284865, d5d75c047d13d3ecad89a57f24be30552648da6416b928605d7693b24089ce1f, sha256_hash, payload, win.krakenkeylogger, None, KrakenKeylogger, , 95, None, None, 0, Grim
2024-06-14 13:58:50, 1284862, 366b5c903c465f954ea27c0e8e930d4e0e2e6df28ec4f1fd038632233c8fecbd, sha256_hash, payload, win.krakenkeylogger, None, KrakenKeylogger, , 95, None, None, 0, Grim
2024-06-14 13:58:46, 1284859, de10aa6f3cf0d066b00b9331b98de872704acb3f5bc29c19002b3aacc392a29a, sha256_hash, payload, win.easystealer, None, Easy Stealer, , 95, None, None, 0, Grim
2024-06-14 13:58:43, 1284856, 84545b2db5b60b257083f5ebbc77abbc847724293c378ddf87b1ec58b4d6aaee, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:58:39, 1284853, d16265882061fe6585f16a3adb40734690f19058197210ab760e084147c99cc2, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:58:36, 1284850, e5bcefbc1c97efff5ea035c906409d4d5b8bd4ac4e015e252532d634c05d9f91, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:58:32, 1284847, a624655d8e81b8ec8ac52af6eed3f30009f5bad64fbb684f0eb7ac5dd3ff73f1, sha256_hash, payload, win.webmonitor, RevCode, WebMonitor RAT, , 95, None, None, 0, Grim
2024-06-14 13:58:29, 1284844, 4445da3b40d99dac698784083e9ce281d09e307b00dbca4bf103a66ee55635ed, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:58:25, 1284841, 11217fc01b6029514e129c92eb9ff2f0873b0538ffe758459fae49acc947f2bf, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:58:21, 1284838, bad53d6e667f724563d9b42141bbcf279299b67c03db091c325e8e5597474f76, sha256_hash, payload, win.asyncrat, None, AsyncRAT, , 95, None, None, 0, Grim
2024-06-14 13:58:18, 1284835, 2289656d0b1515397a4b1a827382987140dd7c0f0305be61ae2e22b2a882b392, sha256_hash, payload, win.stealc, None, Stealc, , 95, None, None, 0, Grim
2024-06-14 13:58:14, 1284832, 9fd04eb7256cd879dc38ea0765ffc538b89e708ba30250f23d947c3713f97885, sha256_hash, payload, win.stealc, None, Stealc, , 95, None, None, 0, Grim
2024-06-14 13:58:11, 1284829, 7f2e61445c1de7e7f873e136d65e79c54aef5c91fc9239286d198162779312d0, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:58:07, 1284826, 6cb361b6d9f4eed70fbeb3a482a70d8cabce818b17b3a710c00545a1e7cde753, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:58:04, 1284823, 3bab8fe003450bf70cd9ec8c2b92d042d92167da4942046f104f6b3139663a96, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:58:00, 1284820, 627830b9debfa8a0a8a9cfbb89c90c0b2bd236ebc50f42564a0c91ce4edb3943, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:57:56, 1284817, 67bec7baee14d70a85f1277f311290c65dd4500848db28f9ded74b2ff9772586, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-14 13:57:53, 1284814, 49116eb9df67b39271c13a80c5044023c55044c2cb4c6303f2b8c2a936524cee, sha256_hash, payload, win.zloader, DELoader,SILENTNIGHT,Terdot, Zloader, , 95, None, None, 0, Grim
2024-06-14 13:57:49, 1284811, 9c581c4cec9f25a55ee985d08ad3ba40a268aff6ea05aebff399c31f86b98065, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-14 13:57:45, 1284808, d576e1f7fda1be65966818b172595c210754ff21fc729113c5fa9427143d753e, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:57:42, 1284805, ebe5431cc8490099acc7baa84a86089ba9d81d00866bff5cb09daa2ce40bec1b, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:57:37, 1284802, 5202f8dd4f0c71cc033b1a926ead5e64e6bf6d3866bda87cc2d310b4d174c346, sha256_hash, payload, win.redline_stealer, RECORDSTEALER, RedLine Stealer, , 95, None, None, 0, Grim
2024-06-14 13:57:33, 1284799, 1ff6ac0b734c37004c50b8ceb4c601d8a4d32d4ceb180ed931355d34f178f905, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:57:30, 1284796, 3142d3d70a3cf61573d27d759087dfbef92a102ed37f8c6c15c348df19a55339, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:26, 1284793, 75622e897c6433a03d50f2f2027f2d774a29c5c32cd1ee7a99df6a6cb1fc2a2e, sha256_hash, payload, win.stealc, None, Stealc, , 95, None, None, 0, Grim
2024-06-14 13:57:22, 1284790, 101d25afe6de26c8f611bf08e1eb08478e03206b3583c48bb20fa035d4d0ffca, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:19, 1284787, 815c265c42f5b5739bd5452fc7f510475e2f5c6e4b0a7859729a9148e2e7a73f, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:15, 1284784, 80b7e96fc227f23824e4e964d2eedfb030fb4ca43e356d5602a8f65e838488ca, sha256_hash, payload, win.njrat, Bladabindi,Lime-Worm, NjRAT, , 95, None, None, 0, Grim
2024-06-14 13:57:11, 1284781, f92a7231efb1a1b09a75a192c77ce4ef987aaf8e30461c6ebe87e4f1e5ab1cfb, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:08, 1284778, a8a4138f5e7404a3c1e42b9b969650c2e92636fdb5aaa8504f05e6c6bcf98d47, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:04, 1284775, 6072851f5bb88b54feef9c7aae9a016cfebe3ec37a794791960e6bac46c2c71e, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:57:01, 1284772, 4a3deabf92835badcad378bb652b9b983d37146b8c283f2114ae2de92902d515, sha256_hash, payload, win.socks5_systemz, None, Socks5 Systemz, , 95, None, None, 0, Grim
2024-06-14 13:56:57, 1284769, 6ec627151643a4bdec6de494345694a9e448a360e73d65486161e098bed74b47, sha256_hash, payload, win.krakenkeylogger, None, KrakenKeylogger, , 95, None, None, 0, Grim
2024-06-14 13:56:54, 1284766, 81f37485c8b3d9a6b8dceccefe4c3bc1249d15a80159d29da6ad8d745077b3c7, sha256_hash, payload, win.njrat, Bladabindi,Lime-Worm, NjRAT, , 95, None, None, 0, Grim
2024-06-14 13:56:50, 1284763, 319a146a8c0141832f736f173bb143d0ee617d61aa826bb1f2505440474d271c, sha256_hash, payload, win.njrat, Bladabindi,Lime-Worm, NjRAT, , 95, None, None, 0, Grim
2024-06-14 13:56:46, 1284760, dd095f4e5b447373d0159e35e3e9a7cd12b30d2225743b4132004ff1d1376cf9, sha256_hash, payload, win.njrat, Bladabindi,Lime-Worm, NjRAT, , 95, None, None, 0, Grim
2024-06-14 13:56:42, 1284757, b26b1074a9b97f7f8be564b70f50ee965df6b8773695ba25d72c2638d3c90586, sha256_hash, payload, win.stealc, None, Stealc, , 95, None, None, 0, Grim
2024-06-14 13:56:39, 1284754, 6f03a4ec146aebb2d8031244e1c206131dc7852d9cac9937cfa62d7b27ebbf28, sha256_hash, payload, win.strelastealer, None, StrelaStealer, , 95, None, None, 0, Grim
2024-06-14 13:56:35, 1284751, 99fce21d1aa81f7f3b8fae707aabd43b5b51b9da0fbb7258b68bd5fe9d62073a, sha256_hash, payload, win.strelastealer, None, StrelaStealer, , 95, None, None, 0, Grim
2024-06-14 13:56:30, 1284748, c5018a3915e8a9de41e083f7936c2d232b9a73ba41c8c07fb7b2d90d5f5d8e8e, sha256_hash, payload, win.systembc, Coroxy,DroxiDat, SystemBC, , 95, None, None, 0, Grim
2024-06-14 13:56:26, 1284745, 686a3f7e43c727dc065af10f9492087eb88974aed4a02c6ec92e5240ecd77266, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:22, 1284742, f225d25b008b278e3d0c2c19585acf806101ff7be2654500da980763b825fa92, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:18, 1284739, 81eb8aa9b2226312d76e1bf196178ffd3bf4fa20f02de820451d4f654179655c, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-14 13:56:15, 1284736, f97fd213f635f47352e1c91f775873ffa1b7e8234bd3d6ceba3768b660294c49, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:12, 1284733, 0d49863fcf5e744d33391231182706529b25f3043cef1ec6b187255cfd6cfccf, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:08, 1284730, 4e984c829df56d7ec108cc19f3015e3c39ab0b0fdc9f11eaeeecb91d525db545, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:04, 1284727, 4d6231eb07241ffaf6c68e0ae700b6fcbb43756774e1497fb353704284276f46, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:56:00, 1284724, 47d8d5a1afd40222a37549c630e4dfb266ed153931de30289a8c2307e1cc1d8a, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:57, 1284721, edfc62317a2809127c016402a422772c7b7e80bedf02dff013ffc59d158709f3, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:53, 1284718, 89bf76e33e8a2de09b8d9c5d26b7fd334fb8dad68b8fb2fe619c6ee437ce6466, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:49, 1284715, 97e45df5579e26dceb0a22f9f8098aadef1cfe3df0dc7709ee8e722d53dd59ce, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:44, 1284712, 9e7e7b336ebca231604ff7e00ac74974c885c0c27d7e671767e4f04655d42f44, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:40, 1284709, bdfee1831e60b1c965c9ba7d936343cd83f762ce5529d46d22295493c80fbb0c, sha256_hash, payload, win.sigloader, None, SigLoader, , 95, None, None, 0, Grim
2024-06-14 13:55:35, 1284706, 5f5d2d0921c6917bd07ea44fbfef38efc470942736a13283ba4e15df051c0f38, sha256_hash, payload, win.vidar, None, Vidar, , 95, None, None, 0, Grim
2024-06-14 13:55:29, 1284703, f61712dccccf8f19c6dbf0dfb7c7c0be9eb2f13d3381ee94e4cb6cb70ffb5f5a, sha256_hash, payload, win.luca_stealer, None, Luca Stealer, , 95, None, None, 0, Grim
2024-06-14 13:55:23, 1284700, c36cc56b828f3a7a873cc89abbfce6f646c70be3bd405241250dacf17ee524e9, sha256_hash, payload, win.sigloader, None, SigLoader, , 95, None, None, 0, Grim
2024-06-14 13:55:17, 1284697, 1149c114b3b7b263a7212de450727bad3a6487a507fb3357e31413f16f68ae3f, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
2024-06-14 13:55:09, 1284694, 4be72afbf3756425054a3ce05e54917e4d36b21de86c003b71f2786e4ff48a2e, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-14 13:55:01, 1284691, 0e9ff8f28de14c3befd4844e4f5f38e99cc9b5f69cda11efcdf42068f345f33b, sha256_hash, payload, win.dcrat, DarkCrystal RAT, DCRat, , 95, None, None, 0, Grim
2024-06-14 13:54:56, 1284688, bd8057af228eb7494ff3b6988f70a9785c4e686caaf3a2bcf641b3f02c101567, sha256_hash, payload, win.formbook, win.xloader, Formbook, , 95, None, None, 0, Grim
2024-06-14 13:54:51, 1284685, 76ef6a87b0778c794c0273fa7e969754d3cb9dc5d9fcf5a1f442d9d1dad076d5, sha256_hash, payload, win.agent_tesla, AgenTesla,AgentTesla,Negasteal, Agent Tesla, , 95, None, None, 0, Grim
